page_name,locale,cms_id,override_id,text,section_name,source_object_path
home,th-th,154147,,การแจ้งเตือน\,home_component,window.homePageParams.homeComponent
home,th-th,154148,,,home_component,window.homePageParams.homeComponent
home,th-th,301497,,Booking flights is currently unavailable from your location\,home_component,window.homePageParams.homeComponent
home,th-th,301498,,Due to regulations,home_component,window.homePageParams.homeComponent
home,th-th,301499,,ติดต่อเรา\,home_component,window.homePageParams.homeComponent
home,th-th,301500,,Booking rental cars is currently unavailable from your location\,home_component,window.homePageParams.homeComponent
home,th-th,301501,,เนื่องจากข้อกำหนดทางกฎหมาย เราไม่สามารถให้บริการจองรถเช่าออนไลน์ในประเทศที่คุณอยู่ขณะนี้ได้ หากคุณต้องการความช่วยเหลือในการจอง กรุณา\,home_component,window.homePageParams.homeComponent
home,th-th,301502,,ติดต่อเรา\,home_component,window.homePageParams.homeComponent
home,th-th,301503,,Booking activities is currently unavailable from your location\,home_component,window.homePageParams.homeComponent
home,th-th,301504,,เนื่องจากข้อกำหนดทางกฎหมาย เราไม่สามารถให้บริการจองกิจกรรมออนไลน์ในประเทศที่คุณอยู่ขณะนี้ได้ หากคุณต้องการความช่วยเหลือในการจอง กรุณา\,home_component,window.homePageParams.homeComponent
home,th-th,301505,,ติดต่อเรา\,home_component,window.homePageParams.homeComponent
home,th-th,86365,,อโกด้าเป็นครอบครัวเดียวกับ Booking Holdings เว็บไซต์อันดับหนึ่งของโลกด้านการจองบริการท่องเที่ยวออนไลน์,agoda_numbers,agodaNumbers
home,th-th,85340,,เราช่วยให้ทริปในฝันเป็นเรื่องง่าย,agoda_numbers,agodaNumbers
home,th-th,86324,,อโกด้าเป็นครอบครัวเดียวกับ Booking Holdings บริษัทชั้นนำของโลกด้านการจองที่พักออนไลน์และบริการต่างๆ ที่เกี่ยวข้อง ไม่ว่าท่านจะฝันถึงการพักผ่อนรูปแบบใด รับรองว่าเพียงมาที่อโกด้า ที่พักถูกใจ ค้นเจอได้ ง่ายนิดเดียว,agoda_numbers,agodaNumbers
home,th-th,86325,,ที่พักตรงใจ,agoda_numbers,agodaNumbers
home,th-th,85341,,2,agoda_numbers,agodaNumbers
home,th-th,85342,,โรงแรมและบ้านพักส่วนตัว,agoda_numbers,agodaNumbers
home,th-th,86336,,7,agoda_numbers,agodaNumbers
home,th-th,86337,,จุดหมายปลายทาง,agoda_numbers,agodaNumbers
home,th-th,86326,,นักเดินทาง,agoda_numbers,agodaNumbers
home,th-th,85345,,100+ ล้านคน,agoda_numbers,agodaNumbers
home,th-th,85346,,ทั่วโลก,agoda_numbers,agodaNumbers
home,th-th,85347,,200,agoda_numbers,agodaNumbers
home,th-th,85348,,ประเทศและภูมิภาค,agoda_numbers,agodaNumbers
home,th-th,86338,,บริการลูกค้า,agoda_numbers,agodaNumbers
home,th-th,86329,,40,agoda_numbers,agodaNumbers
home,th-th,86328,,ภาษา,agoda_numbers,agodaNumbers
home,th-th,86335,,35,agoda_numbers,agodaNumbers
home,th-th,86327,,วิธีชำระเงิน,agoda_numbers,agodaNumbers
home,th-th,86330,,ทีมลูกค้าสัมพันธ์,agoda_numbers,agodaNumbers
home,th-th,86331,,2,agoda_numbers,agodaNumbers
home,th-th,86332,,คน,agoda_numbers,agodaNumbers
home,th-th,86333,,53,agoda_numbers,agodaNumbers
home,th-th,86334,,ออฟฟิศทั่วโลก,agoda_numbers,agodaNumbers
home,th-th,82250,,ย้อนกลับ,agoda_numbers,agodaNumbers
home,th-th,249105,,Search for entire {0,agoda_numbers,agodaNumbers
home,th-th,130924,,ค้นหาด้วยชื่อย่าน,agoda_numbers,agodaNumbers
home,th-th,81907,,ยอดเยี่ยม,agoda_numbers,agodaNumbers
home,th-th,81906,,ดีเยี่ยม,agoda_numbers,agodaNumbers
home,th-th,81905,,ดีมาก,agoda_numbers,agodaNumbers
home,th-th,75207,,{0,agoda_numbers,agodaNumbers
home,th-th,75206,,{0,agoda_numbers,agodaNumbers
home,th-th,265417,,{0,agoda_numbers,agodaNumbers
home,th-th,118449,,ที่พักแนะนำสำหรับท่านโดยเฉพาะ,featured_properties,featuredProperties
home,th-th,118450,,ดูที่พักเพิ่มเติมใน{0,featured_properties,featuredProperties
home,th-th,66745,,ราคาต่อคืน (ก่อนรวมภาษีและค่าธรรมเนียม),featured_properties,featuredProperties
home,th-th,87729,,ดูเพิ่มเติม,featured_properties,featuredProperties
home,th-th,67501,,ราคาต่อคืน (รวมภาษีและค่าธรรมเนียม),featured_properties,featuredProperties
home,th-th,41616,,กำลังโหลด...,featured_properties,featuredProperties
home,th-th,134178,,รับ AgodaCash มูลค่า X 2 เพื่อใช้ในการจองครั้งต่อไป,featured_properties,featuredProperties
home,th-th,134179,,จองที่พักที่อโกด้าแนะนำ (Agoda Preferred) แล้วรับ AgodaCash มูลค่า X 2 เพื่อใช้เป็นส่วนลดในการจองครั้งต่อไปได้เลย,featured_properties,featuredProperties
home,th-th,125082,,ค้นหาที่พัก,featured_properties,featuredProperties
home,th-th,133196,,การค้นหาล่าสุด,featured_properties,featuredProperties
home,th-th,133197,,ผู้ใหญ่ {0,featured_properties,featuredProperties
home,th-th,133198,,ผู้ใหญ่ {0,featured_properties,featuredProperties
home,th-th,133199,,เด็ก {0,featured_properties,featuredProperties
home,th-th,133200,,เด็ก {0,featured_properties,featuredProperties
home,th-th,133201,,ทารก {0,featured_properties,featuredProperties
home,th-th,133202,,ทารก {0,featured_properties,featuredProperties
home,th-th,141039,,เมืองยอดนิยมใกล้ตำแหน่งของท่าน,featured_properties,featuredProperties
home,th-th,141040,,จุดหมายปลายทางยอดนิยม,featured_properties,featuredProperties
home,th-th,141263,,{0,vip_bar,vipBarTranslations
home,th-th,141264,,{0,vip_bar,vipBarTranslations
home,th-th,141831,,สถานะหมดอายุ: {0,vip_bar,vipBarTranslations
home,th-th,141268,,ดูข้อมูลเพิ่มเติม,vip_bar,vipBarTranslations
home,th-th,112595,,10 การจอง,vip_bar,vipBarTranslations
home,th-th,415893,,15 การจอง,vip_bar,vipBarTranslations
home,th-th,107156,,2 การจอง,vip_bar,vipBarTranslations
home,th-th,107157,,5 การจอง,vip_bar,vipBarTranslations
home,th-th,141266,,คุณ {0,vip_bar,vipBarTranslations
home,th-th,141267,,ป้าย VIP คือสัญลักษณ์ที่แสดงว่าท่านกำลังได้รับส่วนลดหรือสิทธิประโยชน์พิเศษสำหรับสมาชิก VIP โดยเฉพาะ ค้นหาและจองที่พักพร้อมข้อเสนอสุดพิเศษ พร้อมสะสมยอดจองเพื่อรักษาสถานะสมาชิก VIP ได้เลย,vip_bar,vipBarTranslations
home,th-th,141265,,การจองของท่านในช่วง 2 ปีที่ผ่านมา,vip_bar,vipBarTranslations
home,th-th,111402,,Platinum,vip_bar,vipBarTranslations
home,th-th,105446,,Gold,vip_bar,vipBarTranslations
home,th-th,105447,,Silver,vip_bar,vipBarTranslations
home,th-th,151736,,บรอนซ์,vip_bar,vipBarTranslations
home,th-th,152531,,ป้าย VIP คือสัญลักษณ์ที่แสดงว่าท่านกำลังได้รับส่วนลดหรือสิทธิประโยชน์พิเศษสำหรับสมาชิก VIP เท่านั้น ค้นหาและจองที่พักพร้อมข้อเสนอสุดพิเศษ พร้อมสะสมยอดจองเพื่ออัปเกรดสถานะสมาชิก VIP และรับสิทธิประโยชน์ต่างๆ เพิ่มขึ้นได้เลย,vip_bar,vipBarTranslations
home,th-th,152532,,Welcome Agoda VIP Member,vip_bar,vipBarTranslations
home,th-th,224079,,VIP ตลอดชีพ,vip_bar,vipBarTranslations
home,th-th,415894,,สมาชิก,vip_bar,vipBarTranslations
home,th-th,410344,,Diamond,vip_bar,vipBarTranslations
home,th-th,522363,,จองอีก {0,vip_bar,vipBarTranslations
home,th-th,522364,,ยิ่งเที่ยวเยอะ ยิ่งลดเยอะ!,vip_bar,vipBarTranslations
home,th-th,522376,,รับส่วนลดและสิทธิประโยชน์สุดเอ็กซ์คลูซีฟทุกครั้งที่จองที่พัก เที่ยวบิน หรือกิจกรรมท่องเที่ยวกับเรา,vip_bar,vipBarTranslations
home,th-th,158420,,สมัครเป็นสมาชิก VIP แลัวรับส่วนลดและสิทธิประโยชน์มากมายได้เลย!,loyalty_guest_banner,loyaltyGuestBannerTranslations
home,th-th,156114,,สมัครเลย - ฟรี!,loyalty_guest_banner,loyaltyGuestBannerTranslations
home,th-th,158417,,รับส่วนลดสูงสุด 25% สำหรับลูกค้า VIP,loyalty_guest_banner,loyaltyGuestBannerTranslations
home,th-th,158418,,รับสิทธิพิเศษฟรีสำหรับที่พักร่วมรายการ,loyalty_guest_banner,loyaltyGuestBannerTranslations
home,th-th,158419,,รับ AgodaCash และนำมาใช้เป็นส่วนลด,loyalty_guest_banner,loyaltyGuestBannerTranslations
home,th-th,156036,,รับประกันราคาดีที่สุด,loyalty_guest_banner,loyaltyGuestBannerTranslations
home,th-th,144883,,ท่านพอใจที่พักที่จองหรือไม่,pending_reviews_banner,pendingReviewsBanner
home,th-th,155807,,ให้คะแนนที่พัก,pending_reviews_banner,pendingReviewsBanner
home,th-th,141213,,เขียนรีวิวที่พัก,pending_reviews_banner,pendingReviewsBanner
home,th-th,144022,,{0,pending_reviews_banner,pendingReviewsBanner
home,th-th,144023,,{0,pending_reviews_banner,pendingReviewsBanner
home,th-th,144024,,{0,pending_reviews_banner,pendingReviewsBanner
home,th-th,144025,,{0,pending_reviews_banner,pendingReviewsBanner
home,th-th,146563,,ต้องการไปต่างประเทศ? ดูข้อกำหนดด้านการเดินทางล่าสุดของจุดหมายปลายทางยอดนิยมได้เลย,travel_restriction_banner,travelRestrictionBannerContainerTranslations
home,th-th,150436,,โปรโมชั่นสำหรับที่พัก,funnel_carousels,funnelCarouselsTranslations
home,th-th,150437,,โปรโมชั่นสำหรับเที่ยวบินและกิจกรรมท่องเที่ยว,funnel_carousels,funnelCarouselsTranslations
home,th-th,531144,,ที่พักโดนใจ เราคัดมาให้แล้ว,funnel_carousels,funnelCarouselsTranslations
home,th-th,177081,,ดูทั้งหมด,funnel_carousels,funnelCarouselsTranslations
home,th-th,483780,,ดูลิงก์โปรโมชั่นที่พักทั้งหมด,funnel_carousels,funnelCarouselsTranslations
home,th-th,265802,,โปรโมชั่นที่พักก่อนหน้า,funnel_carousels,funnelCarouselsTranslations
home,th-th,265803,,โปรโมชั่นที่พักถัดไป,funnel_carousels,funnelCarouselsTranslations
home,th-th,265804,,โปรโมชั่นเที่ยวบิน/กิจกรรมท่องเที่ยวก่อนหน้า,funnel_carousels,funnelCarouselsTranslations
home,th-th,265805,,โปรโมชั่นเที่ยวบิน/กิจกรรมท่องเที่ยวถัดไป,funnel_carousels,funnelCarouselsTranslations
home,th-th,531142,,ที่พักก่อนหน้า,funnel_carousels,funnelCarouselsTranslations
home,th-th,531143,,ที่พักถัดไป,funnel_carousels,funnelCarouselsTranslations
home,th-th,265806,,โปรโมชั่นที่พักที่ {0,funnel_carousels,funnelCarouselsTranslations
home,th-th,265807,,โปรโมชั่นเที่ยวบิน/กิจกรรมท่องเที่ยวที่ {0,funnel_carousels,funnelCarouselsTranslations
home,th-th,531141,,ที่พักโดนใจ เราคัดมาให้แล้ว,funnel_carousels,funnelCarouselsTranslations
home,th-th,152705,,ไปที่สไลด์ {0,funnel_carousels,funnelCarouselsTranslations
home,th-th,269908,,/deals,funnel_carousels,funnelCarouselsTranslations
home,th-th,308905,,แบนเนอร์แบบเลื่อนไปเรื่อยๆ ของ{0,funnel_carousels,funnelCarouselsTranslations
home,th-th,350397,,สไลด์ที่ {0,funnel_carousels,funnelCarouselsTranslations
home,th-th,141191,,ยิ่งพักนาน ยิ่งประหยัด!,long_stay_banner,longStayPromotionBanner
home,th-th,141192,,ลดเพิ่มสูงสุด 20% เมื่อเข้าพักนานกว่า 1 สัปดาห์,long_stay_banner,longStayPromotionBanner
home,th-th,141193,,อ่านข้อมูลเพิ่มเติม,long_stay_banner,longStayPromotionBanner
home,th-th,141194,,ท่านเลือกเข้าพักไปแล้วทั้งหมด 6 คืน เลือกพักเพิ่มอีก 1 คืนให้ครบ 1 สัปดาห์แล้วรับส่วนลดจัดเต็มไปได้เลย,long_stay_banner,longStayPromotionBanner
home,th-th,141195,,ส่วนลดรายสัปดาห์ สูงสุด 20%,long_stay_banner,longStayPromotionBanner
home,th-th,141196,,รับส่วนลดสูงสุด 20% เมื่อเข้าพักครบ 7 วัน,long_stay_banner,longStayPromotionBanner
home,th-th,141197,,ส่วนลด 2 สัปดาห์ สูงสุด 30%,long_stay_banner,longStayPromotionBanner
home,th-th,141198,,รับส่วนลดสูงสุด 30% เมื่อเข้าพักครบ 14 วัน,long_stay_banner,longStayPromotionBanner
home,th-th,141199,,ส่วนลดรายเดือน สูงสุด 40%,long_stay_banner,longStayPromotionBanner
home,th-th,141200,,รับส่วนลดสูงสุด 40% เมื่อเข้าพักครบ 28 วัน,long_stay_banner,longStayPromotionBanner
home,th-th,292902,,เว็บไซต์ที่เชื่อถือได้ซึ่งได้รับการสนับสนุนโดย JTB ผู้นำด้านอุตสาหกรรมการเดินทางและการท่องเที่ยวของญี่ปุ่น,long_stay_banner,longStayPromotionBanner
home,th-th,291217,,JTB Corp. เป็นผู้นำในอุตสาหกรรมการท่องเที่ยวของญี่ปุ่นมานานกว่า 110 ปี,long_stay_banner,longStayPromotionBanner
home,th-th,291218,,บริการที่พักหลากหลายประเภทจากพาร์ทเนอร์ที่เชื่อถือได้ทั่วประเทศญี่ปุ่น,long_stay_banner,longStayPromotionBanner
home,th-th,291219,,ทีมงานลูกค้าสัมพันธ์ของเราในญี่ปุ่นให้บริการลูกค้าในภาษาต่างๆ ทุกวันไม่เว้นวันหยุด,long_stay_banner,longStayPromotionBanner
home,th-th,53928,102074,ที่เที่ยวดีต่อใจ ใครๆ ก็ชอบ\,long_stay_banner,longStayPromotionBanner
home,th-th,75059,,Domestic\,long_stay_banner,longStayPromotionBanner
home,th-th,75060,,ต่างประเทศ\,long_stay_banner,longStayPromotionBanner
home,th-th,264441,,ย้อนกลับ\,long_stay_banner,longStayPromotionBanner
home,th-th,264442,,\ จุดหมายปลายทางถัดไป\,long_stay_banner,longStayPromotionBanner
home,th-th,111397,,ที่เที่ยวยอดนิยมใน{0,long_stay_banner,longStayPromotionBanner
home,th-th,111398,,ที่เที่ยวยอดนิยมนอก{0,long_stay_banner,longStayPromotionBanner
home,th-th,111399,,1 ที่พัก\,long_stay_banner,longStayPromotionBanner
home,th-th,111400,,{0,long_stay_banner,longStayPromotionBanner
home,th-th,308905,,แบนเนอร์แบบเลื่อนไปเรื่อยๆ ของ{0,long_stay_banner,longStayPromotionBanner
home,th-th,350397,,สไลด์ที่ {0,long_stay_banner,longStayPromotionBanner
home,th-th,92412,,ท่านเป็นลูกค้า {0,long_stay_banner,longStayPromotionBanner
home,th-th,92413,,Agoda,long_stay_banner,longStayPromotionBanner
home,th-th,105462,,Agoda,long_stay_banner,longStayPromotionBanner
home,th-th,92411,,VIP,long_stay_banner,longStayPromotionBanner
home,th-th,410344,,Diamond,long_stay_banner,longStayPromotionBanner
home,th-th,411352,,VIP Diamond,long_stay_banner,longStayPromotionBanner
home,th-th,105982,,รับประกันราคาดีที่สุด,long_stay_banner,longStayPromotionBanner
home,th-th,105983,,ราคาพิเศษสำหรับสมาชิก,long_stay_banner,longStayPromotionBanner
home,th-th,112596,,ส่วนลดลูกค้า VIP สูงสุด 25%,long_stay_banner,longStayPromotionBanner
home,th-th,113230,,บริการอาหารเช้าฟรีและสิทธิประโยชน์อื่นๆ จากที่พักที่ร่วมรายการ,long_stay_banner,longStayPromotionBanner
home,th-th,415990,,สิทธิประโยชน์พิเศษในช่วงเวลาจำกัด,long_stay_banner,longStayPromotionBanner
home,th-th,415971,,บริการสนับสนุนลูกค้าระดับพรีเมียม,long_stay_banner,longStayPromotionBanner
home,th-th,224008,,Session Time-Out,long_stay_banner,longStayPromotionBanner
home,th-th,224009,,Due to inactivity,long_stay_banner,longStayPromotionBanner
home,th-th,224181,,"หากต้องการเวลาเพิ่มเติม กรุณาคลิก ""ดำเนินการต่อ"" หากต้องการสิ้นสุดเซสชัน กรุณาคลิก ""สิ้นสุด\",long_stay_banner,longStayPromotionBanner
home,th-th,224010,,ดำเนินการต่อเซสชัน,long_stay_banner,longStayPromotionBanner
home,th-th,224011,,End Session,long_stay_banner,longStayPromotionBanner
home,th-th,224182,,{0,long_stay_banner,longStayPromotionBanner
home,th-th,224183,,{0,long_stay_banner,longStayPromotionBanner
home,th-th,558769,,Extend session and close dialog,long_stay_banner,longStayPromotionBanner
home,th-th,535188,,จุดหมายปลายทาง,footer_seo_links,footerSeoLinksGroups
home,th-th,535192,,เอเชีย,footer_seo_links,footerSeoLinksGroups
home,th-th,535202,,โรงแรมบาหลี,footer_seo_links,footerSeoLinksGroups
home,th-th,554121,,/city/bali-id.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535203,,โรงแรมบันดุง,footer_seo_links,footerSeoLinksGroups
home,th-th,554122,,/city/bandung-id.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535204,,โรงแรมกรุงเทพ,footer_seo_links,footerSeoLinksGroups
home,th-th,554123,,/city/bangkok-th.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535205,,โรงแรมเกาะโบราเคย์,footer_seo_links,footerSeoLinksGroups
home,th-th,554124,,/city/boracay-island-ph.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535206,,โรงแรมปูซาน,footer_seo_links,footerSeoLinksGroups
home,th-th,554125,,/city/busan-kr.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535207,,โรงแรมเซบู,footer_seo_links,footerSeoLinksGroups
home,th-th,554126,,/city/cebu-ph.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535208,,โรงแรมเชียงใหม่,footer_seo_links,footerSeoLinksGroups
home,th-th,554127,,/city/chiang-mai-th.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535209,,โรงแรมดานัง,footer_seo_links,footerSeoLinksGroups
home,th-th,554128,,/city/da-nang-vn.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535210,,โรงแรมฟุกุโอกะ,footer_seo_links,footerSeoLinksGroups
home,th-th,554129,,/city/fukuoka-jp.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535211,,โรงแรมฮานอย,footer_seo_links,footerSeoLinksGroups
home,th-th,554130,,/city/hanoi-vn.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535212,,โรงแรมหาดใหญ่,footer_seo_links,footerSeoLinksGroups
home,th-th,554131,,/city/hat-yai-th.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535213,,โรงแรมโฮจิมินห์ซิตี้,footer_seo_links,footerSeoLinksGroups
home,th-th,554132,,/city/ho-chi-minh-city-vn.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535214,,โรงแรมฮอยอัน,footer_seo_links,footerSeoLinksGroups
home,th-th,554133,,/city/hoi-an-vn.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535215,,โรงแรมฮ่องกง,footer_seo_links,footerSeoLinksGroups
home,th-th,554134,,/city/hong-kong-hk.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535216,,โรงแรมหัวหิน,footer_seo_links,footerSeoLinksGroups
home,th-th,554135,,/city/hua-hin-cha-am-th.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535217,,โรงแรมฮัวเหลียน,footer_seo_links,footerSeoLinksGroups
home,th-th,554136,,/city/hualien-tw.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535218,,โรงแรมอิโปห์,footer_seo_links,footerSeoLinksGroups
home,th-th,554137,,/city/ipoh-my.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535219,,โรงแรมจาการ์ตา,footer_seo_links,footerSeoLinksGroups
home,th-th,554138,,/city/jakarta-id.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535220,,โรงแรมเกาะเชจู,footer_seo_links,footerSeoLinksGroups
home,th-th,554139,,/city/jeju-island-kr.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535221,,โรงแรมยะโฮร์บาห์รู,footer_seo_links,footerSeoLinksGroups
home,th-th,554140,,/city/johor-bahru-my.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535222,,โรงแรมเกาสง,footer_seo_links,footerSeoLinksGroups
home,th-th,554141,,/city/kaohsiung-tw.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535223,,โรงแรมโคตาคินาบาลู,footer_seo_links,footerSeoLinksGroups
home,th-th,554142,,/city/kota-kinabalu-my.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535224,,โรงแรมกระบี่,footer_seo_links,footerSeoLinksGroups
home,th-th,554143,,/city/krabi-th.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535225,,โรงแรมกัวลาลัมเปอร์,footer_seo_links,footerSeoLinksGroups
home,th-th,554144,,/city/kuala-lumpur-my.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535226,,โรงแรมกวนตัน,footer_seo_links,footerSeoLinksGroups
home,th-th,554145,,/city/kuantan-my.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535227,,โรงแรมเกียวโต,footer_seo_links,footerSeoLinksGroups
home,th-th,554146,,/city/kyoto-jp.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535228,,โรงแรมมาเก๊า,footer_seo_links,footerSeoLinksGroups
home,th-th,554147,,/city/macau-mo.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535229,,โรงแรมมะละกา,footer_seo_links,footerSeoLinksGroups
home,th-th,554148,,/city/malacca-my.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535230,,โรงแรมมะนิลา,footer_seo_links,footerSeoLinksGroups
home,th-th,554149,,/city/manila-ph.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535231,,โรงแรมนาโกย่า,footer_seo_links,footerSeoLinksGroups
home,th-th,554150,,/city/nagoya-jp.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535232,,โรงแรมญาจาง,footer_seo_links,footerSeoLinksGroups
home,th-th,554151,,/city/nha-trang-vn.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535233,,โรงแรมโอกินาว่า,footer_seo_links,footerSeoLinksGroups
home,th-th,554152,,/city/okinawa-main-island-jp.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535234,,โรงแรมโอซาก้า,footer_seo_links,footerSeoLinksGroups
home,th-th,554153,,/city/osaka-jp.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535235,,โรงแรมพัทยา,footer_seo_links,footerSeoLinksGroups
home,th-th,554154,,/city/pattaya-th.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535236,,โรงแรมปีนัง,footer_seo_links,footerSeoLinksGroups
home,th-th,554155,,/city/penang-my.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535237,,โรงแรมภูเก็ต,footer_seo_links,footerSeoLinksGroups
home,th-th,554156,,/city/phuket-th.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535238,,โรงแรมซัปโปโร,footer_seo_links,footerSeoLinksGroups
home,th-th,554157,,/city/sapporo-jp.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535239,,โรงแรมโซล,footer_seo_links,footerSeoLinksGroups
home,th-th,554158,,/city/seoul-kr.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535240,,โรงแรมเซี่ยงไฮ้,footer_seo_links,footerSeoLinksGroups
home,th-th,554159,,/city/shanghai-cn.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535241,,โรงแรมสิงคโปร์,footer_seo_links,footerSeoLinksGroups
home,th-th,554160,,/city/singapore-sg.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535242,,โรงแรมสุราบายา,footer_seo_links,footerSeoLinksGroups
home,th-th,554161,,/city/surabaya-id.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535243,,โรงแรมไทจง,footer_seo_links,footerSeoLinksGroups
home,th-th,554162,,/city/taichung-tw.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535244,,โรงแรมไถหนาน,footer_seo_links,footerSeoLinksGroups
home,th-th,554163,,/city/tainan-tw.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535245,,โรงแรมไทเป,footer_seo_links,footerSeoLinksGroups
home,th-th,554164,,/city/taipei-tw.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535246,,โรงแรมโตเกียว,footer_seo_links,footerSeoLinksGroups
home,th-th,554165,,/city/tokyo-jp.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535247,,โรงแรมอี้หลาน,footer_seo_links,footerSeoLinksGroups
home,th-th,554166,,/city/yilan-tw.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535248,,โรงแรมยอกยาการ์ตา,footer_seo_links,footerSeoLinksGroups
home,th-th,554167,,/city/yogyakarta-id.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535193,,ยุโรป,footer_seo_links,footerSeoLinksGroups
home,th-th,535249,,โรงแรมลอนดอน,footer_seo_links,footerSeoLinksGroups
home,th-th,554168,,/city/london-gb.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535250,,โรงแรมปารีส,footer_seo_links,footerSeoLinksGroups
home,th-th,554169,,/city/paris-fr.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535194,,ตะวันออกกลาง,footer_seo_links,footerSeoLinksGroups
home,th-th,535251,,โรงแรมดูไบ,footer_seo_links,footerSeoLinksGroups
home,th-th,554170,,/city/dubai-ae.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535189,,ประเทศและเขตปกครอง,footer_seo_links,footerSeoLinksGroups
home,th-th,535195,,แอฟริกา,footer_seo_links,footerSeoLinksGroups
home,th-th,535252,,โรงแรมโมร็อกโก,footer_seo_links,footerSeoLinksGroups
home,th-th,554171,,/country/morocco.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535253,,โรงแรมแอฟริกาใต้,footer_seo_links,footerSeoLinksGroups
home,th-th,554172,,/country/south-africa.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535196,,อเมริกา,footer_seo_links,footerSeoLinksGroups
home,th-th,535254,,โรงแรมอาร์เจนตินา,footer_seo_links,footerSeoLinksGroups
home,th-th,554173,,/country/argentina.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535255,,โรงแรมบราซิล,footer_seo_links,footerSeoLinksGroups
home,th-th,554174,,/country/brazil.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535256,,โรงแรมแคนาดา,footer_seo_links,footerSeoLinksGroups
home,th-th,554175,,/country/canada.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535257,,โรงแรมเม็กซิโก,footer_seo_links,footerSeoLinksGroups
home,th-th,554176,,/country/mexico.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535258,,โรงแรมสหรัฐอเมริกา,footer_seo_links,footerSeoLinksGroups
home,th-th,554177,,/country/united-states.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535259,,โรงแรมเวเนซุเอลา,footer_seo_links,footerSeoLinksGroups
home,th-th,554178,,/country/venezuela.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535260,,โรงแรมกัมพูชา,footer_seo_links,footerSeoLinksGroups
home,th-th,554179,,/country/cambodia.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535261,,โรงแรมจีน,footer_seo_links,footerSeoLinksGroups
home,th-th,554180,,/country/china.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535262,,โรงแรมอินเดีย,footer_seo_links,footerSeoLinksGroups
home,th-th,554181,,/country/india.html,footer_seo_links,footerSeoLinksGroups
home,th-th,535263,,โรงแรมอินโดนีเซีย,footer_seo_links,footerSeoLinksGroups
home,th-th,554182,,/country/indonesia.html,footer_seo_links,footerSeoLinksGroups
